284,date,division number,title,uin,uri
aye,2004-11-16,,Hunting Bill,CD:2004-11-16:327,http://data.parliament.uk/resources/103165
aye,2004-11-16,,Hunting Bill,CD:2004-11-16:328,http://data.parliament.uk/resources/103166
aye,2004-11-16,,Hunting Bill,CD:2004-11-16:330,http://data.parliament.uk/resources/103168
aye,2004-11-15,,Armed Forces (Pensions and Compensation) Bill,CD:2004-11-15:319,http://data.parliament.uk/resources/103157
aye,2004-11-15,,Pensions Bill [Ways and Means],CD:2004-11-15:320,http://data.parliament.uk/resources/103158
aye,2004-11-11,,Family Doctor Services,CD:2004-11-11:318,http://data.parliament.uk/resources/103156
aye,2004-11-09,,Civil Partnerships Bill [Lords],CD:2004-11-09:315,http://data.parliament.uk/resources/103153
aye,2004-11-08,,Housing Bill (Programme) (No. 3),CD:2004-11-08:310,http://data.parliament.uk/resources/103148
aye,2004-11-08,,Housing Bill,CD:2004-11-08:311,http://data.parliament.uk/resources/103149
aye,2004-11-08,,Housing Bill,CD:2004-11-08:312,http://data.parliament.uk/resources/103150
aye,2004-11-08,,Housing Bill,CD:2004-11-08:313,http://data.parliament.uk/resources/103151
aye,2004-11-03,,Sessional Orders and Resolutions,CD:2004-11-03:309,http://data.parliament.uk/resources/103147
aye,2004-11-01,,Gambling Bill,CD:2004-11-01:297,http://data.parliament.uk/resources/103135
aye,2004-11-01,,Gambling Bill,CD:2004-11-01:298,http://data.parliament.uk/resources/103136
aye,2004-11-01,,Gambling Bill,CD:2004-11-01:299,http://data.parliament.uk/resources/103137
aye,2004-10-28,,School Transport Bill,CD:2004-10-28:293,http://data.parliament.uk/resources/103131
aye,2004-10-28,,School Transport Bill,CD:2004-10-28:294,http://data.parliament.uk/resources/103132
aye,2004-10-28,,School Transport Bill,CD:2004-10-28:295,http://data.parliament.uk/resources/103133
aye,2004-10-27,,"Domestic Violence, Crime and Victims Bill [Lords] (Programme) (No.2)",CD:2004-10-27:286,http://data.parliament.uk/resources/103124
aye,2004-10-27,,"Domestic Violence, Crime and Victims Bill [Lords]",CD:2004-10-27:291,http://data.parliament.uk/resources/103129
aye,2004-10-26,,Programming of Bills,CD:2004-10-26:281,http://data.parliament.uk/resources/103119
aye,2004-10-26,,Programming of Bills,CD:2004-10-26:282,http://data.parliament.uk/resources/103120
aye,2004-10-26,,Programming of Bills,CD:2004-10-26:283,http://data.parliament.uk/resources/103121
aye,2004-10-26,,Programming of Bills,CD:2004-10-26:284,http://data.parliament.uk/resources/103122
aye,2004-10-25,,Wind Farms,CD:2004-10-25:277,http://data.parliament.uk/resources/103115
aye,2004-10-20,,Historic Counties (Traffic Signs and Mapping),CD:2004-10-20:270,http://data.parliament.uk/resources/103108
aye,2004-10-20,,Historic Counties (Traffic Signs and Mapping),CD:2004-10-20:271,http://data.parliament.uk/resources/103109
aye,2004-10-18,,Crime,CD:2004-10-18:266,http://data.parliament.uk/resources/103104
aye,2004-10-13,,Pensions and Welfare Reform,CD:2004-10-13:259,http://data.parliament.uk/resources/103097
aye,2004-10-12,,Civil Partnership Bill,CD:2004-10-12:256,http://data.parliament.uk/resources/103094
aye,2004-10-12,,Civil Partnership Bill,CD:2004-10-12:257,http://data.parliament.uk/resources/103095
aye,2004-10-11,,Mental Capacity Bill,CD:2004-10-11:254,http://data.parliament.uk/resources/103092
aye,2004-10-11,,Mental Capacity Bill,CD:2004-10-11:255,http://data.parliament.uk/resources/103093
aye,2004-09-15,,Hunting Bill,CD:2004-09-15:250,http://data.parliament.uk/resources/103088
aye,2004-09-15,,Hunting Bill,CD:2004-09-15:251,http://data.parliament.uk/resources/103089
aye,2004-09-15,,Hunting Bill,CD:2004-09-15:252,http://data.parliament.uk/resources/103090
aye,2004-09-15,,Hunting Bill,CD:2004-09-15:253,http://data.parliament.uk/resources/103091
aye,2004-09-14,,Higher Education,CD:2004-09-14:243,http://data.parliament.uk/resources/103081
aye,2004-09-14,,Older Women,CD:2004-09-14:245,http://data.parliament.uk/resources/103083
aye,2004-09-13,,Children Bill [Lords],CD:2004-09-13:241,http://data.parliament.uk/resources/103079
aye,2004-09-08,,Hospital-Acquired Infection,CD:2004-09-08:240,http://data.parliament.uk/resources/103078
aye,2004-07-20,,"Asylum and Immigration (Treatment of Claimants, etc.) Bill",CD:2004-07-20:235,http://data.parliament.uk/resources/103073
aye,2004-07-19,,Council Tax,CD:2004-07-19:232,http://data.parliament.uk/resources/103070
aye,2004-07-19,,Public Audit (Wales) Bill [Lords],CD:2004-07-19:233,http://data.parliament.uk/resources/103071
aye,2004-07-15,,Traffic Management Bill,CD:2004-07-15:226,http://data.parliament.uk/resources/103064
aye,2004-07-15,,Traffic Management Bill,CD:2004-07-15:228,http://data.parliament.uk/resources/103066
aye,2004-07-12,,"Asylum and Immigration (Treatment of Claimants, etc.) Bill (Programme) (No.3)",CD:2004-07-12:221,http://data.parliament.uk/resources/103059
aye,2004-07-07,,Deferred Division,CD:2004-07-07:217,http://data.parliament.uk/resources/103055
aye,2004-07-07,,Finance Bill,CD:2004-07-07:220,http://data.parliament.uk/resources/103058
aye,2004-06-30,,Business Deregulation,CD:2004-06-30:211,http://data.parliament.uk/resources/103049
aye,2004-06-23,,Parliamentary Contributory Pension Fund,CD:2004-06-23:201,http://data.parliament.uk/resources/103039
aye,2004-06-23,,Higher Education Bill,CD:2004-06-23:202,http://data.parliament.uk/resources/103040
aye,2004-06-23,,Higher Education Bill,CD:2004-06-23:203,http://data.parliament.uk/resources/103041
aye,2004-06-23,,Higher Education Bill,CD:2004-06-23:204,http://data.parliament.uk/resources/103042
aye,2004-06-23,,Higher Education Bill,CD:2004-06-23:205,http://data.parliament.uk/resources/103043
aye,2004-06-23,,Higher Education Bill,CD:2004-06-23:206,http://data.parliament.uk/resources/103044
aye,2004-06-23,,Higher Education Bill,CD:2004-06-23:207,http://data.parliament.uk/resources/103045
aye,2004-06-21,,Health Protection Agency Bill [Lords],CD:2004-06-21:198,http://data.parliament.uk/resources/103036
aye,2004-05-26,,Town Planning,CD:2004-05-26:192,http://data.parliament.uk/resources/103030
aye,2004-05-25,,Gender Recognition Bill [Lords],CD:2004-05-25:189,http://data.parliament.uk/resources/103027
aye,2004-05-24,,Civil Contingencies Bill,CD:2004-05-24:186,http://data.parliament.uk/resources/103024
aye,2004-05-18,,Pensions Bill (Programme) (No. 3),CD:2004-05-18:179,http://data.parliament.uk/resources/103017
aye,2004-05-13,,Child Trust Funds Bill (Programme) (No. 3),CD:2004-05-13:173,http://data.parliament.uk/resources/103011
aye,2004-05-12,,Deferred Division,CD:2004-05-12:171,http://data.parliament.uk/resources/103009
aye,2004-05-11,,Housing Bill (Programme) (No. 2),CD:2004-05-11:164,http://data.parliament.uk/resources/103002
aye,2004-05-11,,Housing Bill,CD:2004-05-11:168,http://data.parliament.uk/resources/103006
aye,2004-05-11,,Visitor Facilities,CD:2004-05-11:170,http://data.parliament.uk/resources/103008
aye,2004-05-05,,Housing,CD:2004-05-05:160,http://data.parliament.uk/resources/102998
aye,2004-05-04,,Scottish Parliament (Constituencies) Bill,CD:2004-05-04:158,http://data.parliament.uk/resources/102996
aye,2004-04-29,,Planning and Compulsory Purchase Bill,CD:2004-04-29:154,http://data.parliament.uk/resources/102992
aye,2004-04-29,,Planning and Compulsory Purchase Bill,CD:2004-04-29:155,http://data.parliament.uk/resources/102993
aye,2004-04-27,,Finance Bill,CD:2004-04-27:148,http://data.parliament.uk/resources/102986
aye,2004-04-27,,Finance Bill,CD:2004-04-27:150,http://data.parliament.uk/resources/102988
aye,2004-04-22,,Security Screen,CD:2004-04-22:138,http://data.parliament.uk/resources/102976
aye,2004-04-21,,London,CD:2004-04-21:136,http://data.parliament.uk/resources/102974
aye,2004-04-19,,Planning and Compulsory Purchase Bill (Programme) (No. 2),CD:2004-04-19:126,http://data.parliament.uk/resources/102964
aye,2004-04-19,,Planning and Compulsory Purchase Bill,CD:2004-04-19:127,http://data.parliament.uk/resources/102965
aye,2004-04-19,,Planning and Compulsory Purchase Bill,CD:2004-04-19:128,http://data.parliament.uk/resources/102966
aye,2004-04-19,,Planning and Compulsory Purchase Bill,CD:2004-04-19:130,http://data.parliament.uk/resources/102968
aye,2004-04-19,,Planning and Compulsory Purchase Bill,CD:2004-04-19:132,http://data.parliament.uk/resources/102970
aye,2004-03-31,,Higher Education Bill (Programme) (No. 4),CD:2004-03-31:120,http://data.parliament.uk/resources/102958
aye,2004-03-31,,Higher Education Bill,CD:2004-03-31:125,http://data.parliament.uk/resources/102963
aye,2004-03-30,,European Parliamentary and Local Elections (Pilots) Bill,CD:2004-03-30:119,http://data.parliament.uk/resources/102957
aye,2004-03-29,,European Parliamentary and Local Elections (Pilots) Bill,CD:2004-03-29:112,http://data.parliament.uk/resources/102950
aye,2004-03-29,,Employment Relations Bill,CD:2004-03-29:115,http://data.parliament.uk/resources/102953
aye,2004-03-24,,Deferred Division,CD:2004-03-24:106,http://data.parliament.uk/resources/102944
aye,2004-03-24,,Post Office Services,CD:2004-03-24:108,http://data.parliament.uk/resources/102946
aye,2004-03-24,,European Parliamentary and Local Elections (Pilots) Bill,CD:2004-03-24:109,http://data.parliament.uk/resources/102947
aye,2004-03-23,,Budget Resolutions and Economic Situation,CD:2004-03-23:97,http://data.parliament.uk/resources/102935
aye,2004-03-23,,Budget Resolutions and Economic Situation,CD:2004-03-23:98,http://data.parliament.uk/resources/102936
aye,2004-03-23,,Budget Resolutions and Economic Situation,CD:2004-03-23:99,http://data.parliament.uk/resources/102937
aye,2004-03-23,,Budget Resolutions and Economic Situation,CD:2004-03-23:100,http://data.parliament.uk/resources/102938
aye,2004-03-23,,Budget Resolutions and Economic Situation,CD:2004-03-23:101,http://data.parliament.uk/resources/102939
aye,2004-03-23,,Budget Resolutions and Economic Situation,CD:2004-03-23:102,http://data.parliament.uk/resources/102940
aye,2004-03-23,,Budget Resolutions and Economic Situation,CD:2004-03-23:103,http://data.parliament.uk/resources/102941
aye,2004-03-23,,Budget Resolutions and Economic Situation,CD:2004-03-23:104,http://data.parliament.uk/resources/102942
aye,2004-03-23,,Budget Resolutions and Economic Situation,CD:2004-03-23:105,http://data.parliament.uk/resources/102943
aye,2004-03-16,,Traffic Management Bill,CD:2004-03-16:93,http://data.parliament.uk/resources/102931
aye,2004-03-16,,European Parliamentary and Local Elections (Pilots) Bill,CD:2004-03-16:95,http://data.parliament.uk/resources/102933
aye,2004-03-10,,Justice (Northern Ireland) Bill [Lords],CD:2004-03-10:84,http://data.parliament.uk/resources/102922
aye,2004-03-10,,Justice (Northern Ireland) Bill [Lords],CD:2004-03-10:85,http://data.parliament.uk/resources/102923
aye,2004-03-08,,Points of Order,CD:2004-03-08:76,http://data.parliament.uk/resources/102914
aye,2004-03-08,,European Parliamentary and Local Elections (Pilots) Bill,CD:2004-03-08:77,http://data.parliament.uk/resources/102915
aye,2004-03-08,,European Parliamentary and Local Elections (Pilots) Bill,CD:2004-03-08:78,http://data.parliament.uk/resources/102916
aye,2004-03-03,,Deferred Division,CD:2004-03-03:71,http://data.parliament.uk/resources/102909
aye,2004-03-03,,Protection of Vulnerable Children,CD:2004-03-03:74,http://data.parliament.uk/resources/102912
aye,2004-03-03,,Protection of Vulnerable Children,CD:2004-03-03:75,http://data.parliament.uk/resources/102913
aye,2004-03-02,,Pensions Bill,CD:2004-03-02:69,http://data.parliament.uk/resources/102907
aye,2004-03-02,,Pensions Bill,CD:2004-03-02:70,http://data.parliament.uk/resources/102908
aye,2004-03-01,,"Asylum and Immigration (Treatment of Claimants, Etc.) Bill",CD:2004-03-01:67,http://data.parliament.uk/resources/102905
aye,2004-02-26,,Employment Relations Bill [Money],CD:2004-02-26:60,http://data.parliament.uk/resources/102898
aye,2004-02-24,,Pension Scheme Wind-ups,CD:2004-02-24:57,http://data.parliament.uk/resources/102895
aye,2004-02-23,,Gender Recognition Bill,CD:2004-02-23:55,http://data.parliament.uk/resources/102893
aye,2004-02-11,,Regional Assemblies,CD:2004-02-11:54,http://data.parliament.uk/resources/102892
aye,2004-02-09,,Scottish Parliament (Constituencies) Bill,CD:2004-02-09:47,http://data.parliament.uk/resources/102885
aye,2004-02-09,,Scottish Parliament (Constituencies) Bill,CD:2004-02-09:48,http://data.parliament.uk/resources/102886
aye,2004-02-09,,Scottish Parliament (Constituencies) Bill,CD:2004-02-09:49,http://data.parliament.uk/resources/102887
aye,2004-02-05,,Higher Education Bill (Programme) (No. 2),CD:2004-02-05:44,http://data.parliament.uk/resources/102882
aye,2004-02-05,,Police,CD:2004-02-05:45,http://data.parliament.uk/resources/102883
aye,2004-02-03,,Child Trust Funds Bill,CD:2004-02-03:43,http://data.parliament.uk/resources/102881
aye,2004-01-27,,Higher Education Bill,CD:2004-01-27:38,http://data.parliament.uk/resources/102876
aye,2004-01-27,,Higher Education Bill,CD:2004-01-27:39,http://data.parliament.uk/resources/102877
aye,2004-01-21,,Scottish Constituencies (Members' Voting Rights),CD:2004-01-21:36,http://data.parliament.uk/resources/102874
aye,2004-01-19,,Civil Contingencies Bill,CD:2004-01-19:32,http://data.parliament.uk/resources/102870
aye,2004-01-14,,Employment Relations Bill,CD:2004-01-14:30,http://data.parliament.uk/resources/102868
aye,2004-01-14,,Employment Relations Bill,CD:2004-01-14:31,http://data.parliament.uk/resources/102869
aye,2004-01-12,,Housing Bill,CD:2004-01-12:26,http://data.parliament.uk/resources/102864
aye,2004-01-08,,Horserace Betting and Olympic Lottery Bill,CD:2004-01-08:24,http://data.parliament.uk/resources/102862
aye,2004-01-06,,National Insurance Contributions and Statutory Payments Bill,CD:2004-01-06:21,http://data.parliament.uk/resources/102859
aye,2003-12-16,,European Parliamentary and Local Elections (Pilots) Bill,CD:2003-12-16:14,http://data.parliament.uk/resources/102852
aye,2003-12-15,,Child Trust Funds Bill,CD:2003-12-15:8,http://data.parliament.uk/resources/102846
aye,2003-12-15,,Child Trust Funds Bill,CD:2003-12-15:9,http://data.parliament.uk/resources/102847
aye,2003-12-09,,Planning and Compulsory Purchase Bill,CD:2003-12-09:7,http://data.parliament.uk/resources/102845
aye,2003-12-08,,Planning and Compulsory Purchase Bill,CD:2003-12-08:5,http://data.parliament.uk/resources/102843
aye,2003-12-04,,The Economy,CD:2003-12-04:4,http://data.parliament.uk/resources/102842
aye,2003-11-20,,Sittings of the House,CD:2003-11-20:389,http://data.parliament.uk/resources/102837
aye,2003-11-19,,Health and Social Care (Community Health and Standards) Bill (Programme) (No. 3),CD:2003-11-19:380,http://data.parliament.uk/resources/102828
aye,2003-11-19,,Health and Social Care (Community Health and Standards) Bill,CD:2003-11-19:381,http://data.parliament.uk/resources/102829
aye,2003-11-19,,Health and Social Care (Community Health and Standards) Bill,CD:2003-11-19:382,http://data.parliament.uk/resources/102830
aye,2003-11-19,,Criminal Justice Bill,CD:2003-11-19:385,http://data.parliament.uk/resources/102833
aye,2003-11-19,,Criminal Justice Bill,CD:2003-11-19:386,http://data.parliament.uk/resources/102834
aye,2003-11-19,,Criminal Justice Bill,CD:2003-11-19:387,http://data.parliament.uk/resources/102835
aye,2003-11-19,,Health and Social Care (Community Health and Standards) Bill,CD:2003-11-19:388,http://data.parliament.uk/resources/102836
aye,2003-11-18,,Criminal Justice (Programme),CD:2003-11-18:370,http://data.parliament.uk/resources/102818
aye,2003-11-18,,Criminal Justice Bill,CD:2003-11-18:375,http://data.parliament.uk/resources/102823
aye,2003-11-18,,Criminal Justice Bill,CD:2003-11-18:376,http://data.parliament.uk/resources/102824
aye,2003-11-18,,Criminal Justice Bill,CD:2003-11-18:377,http://data.parliament.uk/resources/102825
aye,2003-11-18,,Criminal Justice Bill,CD:2003-11-18:378,http://data.parliament.uk/resources/102826
aye,2003-11-18,,Criminal Justice Bill,CD:2003-11-18:379,http://data.parliament.uk/resources/102827
aye,2003-11-17,,Courts Bill [Lords] (Programme) (No. 2),CD:2003-11-17:363,http://data.parliament.uk/resources/102811
aye,2003-11-17,,Anti-social Behaviour Bill (Programme) (No. 3),CD:2003-11-17:364,http://data.parliament.uk/resources/102812
aye,2003-11-12,,Taxes,CD:2003-11-12:361,http://data.parliament.uk/resources/102809
aye,2003-11-12,,Taxes,CD:2003-11-12:362,http://data.parliament.uk/resources/102810
aye,2003-11-06,,Modernisation,CD:2003-11-06:352,http://data.parliament.uk/resources/102800
aye,2003-11-06,,Modernisation,CD:2003-11-06:353,http://data.parliament.uk/resources/102801
aye,2003-11-05,,Water Bill [Lords] (Programme) (No. 3),CD:2003-11-05:351,http://data.parliament.uk/resources/102799
aye,2003-10-29,,European Parliamentary and Local Elections (Pilots) Bill (Programme) (No. 2),CD:2003-10-29:343,http://data.parliament.uk/resources/102791
aye,2003-10-29,,Dangerous Drugs,CD:2003-10-29:344,http://data.parliament.uk/resources/102792
aye,2003-10-27,,Health Care Targets,CD:2003-10-27:339,http://data.parliament.uk/resources/102787
aye,2003-10-22,,Deferred Division,CD:2003-10-22:334,http://data.parliament.uk/resources/102781
aye,2003-10-22,,Iraq (Judicial Inquiry),CD:2003-10-22:336,http://data.parliament.uk/resources/102784
aye,2003-10-21,,European Parliamentary and Local Elections (Pilots) Bill,CD:2003-10-21:331,http://data.parliament.uk/resources/102778
aye,2003-10-21,,European Parliamentary and Local Elections (Pilots) Bill,CD:2003-10-21:332,http://data.parliament.uk/resources/102779
aye,2003-10-21,,European Parliamentary and Local Elections (Pilots) Bill,CD:2003-10-21:333,http://data.parliament.uk/resources/102780
aye,2003-10-15,,Neighbourhood Policing,CD:2003-10-15:326,http://data.parliament.uk/resources/102773
aye,2003-09-17,,Northern Ireland (Monitoring Commission etc.) Bill [Lords],CD:2003-09-17:317,http://data.parliament.uk/resources/102764
aye,2003-09-17,,Northern Ireland (Monitoring Commission etc.) Bill [Lords],CD:2003-09-17:319,http://data.parliament.uk/resources/102766
aye,2003-09-17,,Northern Ireland (Monitoring Commission etc.) Bill [Lords],CD:2003-09-17:320,http://data.parliament.uk/resources/102767
aye,2003-09-17,,Northern Ireland (Monitoring Commission etc.) Bill [Lords],CD:2003-09-17:321,http://data.parliament.uk/resources/102768
aye,2003-09-17,,Local Government Bill,CD:2003-09-17:322,http://data.parliament.uk/resources/102769
aye,2003-09-15,,Programme Motions,CD:2003-09-15:308,http://data.parliament.uk/resources/102755
aye,2003-09-15,,Programme Motions,CD:2003-09-15:309,http://data.parliament.uk/resources/102756
aye,2003-09-10,,Deferred Divisions,CD:2003-09-10:302,http://data.parliament.uk/resources/102749
aye,2003-09-10,,Deferred Divisions,CD:2003-09-10:303,http://data.parliament.uk/resources/102750
aye,2003-09-10,,Deferred Divisions,CD:2003-09-10:304,http://data.parliament.uk/resources/102751
aye,2003-09-10,,Fairness and Security in Old Age,CD:2003-09-10:306,http://data.parliament.uk/resources/102753
aye,2003-09-09,,Teacher Shortages,CD:2003-09-09:301,http://data.parliament.uk/resources/102748
aye,2003-09-08,,Water Bill,CD:2003-09-08:298,http://data.parliament.uk/resources/102745
aye,2003-09-08,,Water Bill,CD:2003-09-08:299,http://data.parliament.uk/resources/102746
aye,2003-07-16,,Deferred Divisions,CD:2003-07-16:292,http://data.parliament.uk/resources/102739
aye,2003-07-16,,Deferred Divisions,CD:2003-07-16:293,http://data.parliament.uk/resources/102740
aye,2003-07-16,,Vulnerable Children,CD:2003-07-16:296,http://data.parliament.uk/resources/102743
aye,2003-07-15,,Sexual Offences Bill [Lords],CD:2003-07-15:291,http://data.parliament.uk/resources/102738
aye,2003-07-14,,Communications Bill (Programme) (No. 3),CD:2003-07-14:289,http://data.parliament.uk/resources/102736
aye,2003-07-14,,Communications Bill,CD:2003-07-14:290,http://data.parliament.uk/resources/102737
aye,2003-07-09,,Hunting Bill,CD:2003-07-09:288,http://data.parliament.uk/resources/102735
aye,2003-07-08,,Health and Social Care (Community Health and Standards) Bill (Programme) (No. 2),CD:2003-07-08:279,http://data.parliament.uk/resources/102726
aye,2003-07-07,,Tax Credits,CD:2003-07-07:277,http://data.parliament.uk/resources/102724
aye,2003-07-02,,Deferred Divisions,CD:2003-07-02:270,http://data.parliament.uk/resources/102717
aye,2003-07-02,,Deferred Divisions,CD:2003-07-02:271,http://data.parliament.uk/resources/102718
aye,2003-07-01,,Finance Bill (Programme) (No. 5),CD:2003-07-01:262,http://data.parliament.uk/resources/102709
aye,2003-07-01,,Finance Bill,CD:2003-07-01:268,http://data.parliament.uk/resources/102715
aye,2003-07-01,,Hunting Bill (Programme) (No. 4),CD:2003-07-01:269,http://data.parliament.uk/resources/102716
aye,2003-06-30,,Hunting Bill (Programme) (No. 3),CD:2003-06-30:258,http://data.parliament.uk/resources/102705
aye,2003-06-30,,Hunting Bill,CD:2003-06-30:260,http://data.parliament.uk/resources/102707
aye,2003-06-30,,Hunting Bill,CD:2003-06-30:261,http://data.parliament.uk/resources/102708
aye,2003-06-25,,Deferred Division,CD:2003-06-25:255,http://data.parliament.uk/resources/102702
aye,2003-06-24,,Anti-social Behaviour Bill (Programme) (No. 2),CD:2003-06-24:250,http://data.parliament.uk/resources/102697
aye,2003-06-24,,Anti-social Behaviour Bill,CD:2003-06-24:252,http://data.parliament.uk/resources/102699
aye,2003-06-23,,Student Finance,CD:2003-06-23:245,http://data.parliament.uk/resources/102692
aye,2003-06-23,,Transport,CD:2003-06-23:247,http://data.parliament.uk/resources/102694
aye,2003-06-23,,Transport,CD:2003-06-23:248,http://data.parliament.uk/resources/102695
aye,2003-06-23,,Transport,CD:2003-06-23:249,http://data.parliament.uk/resources/102696
aye,2003-06-18,,Deferred Division,CD:2003-06-18:241,http://data.parliament.uk/resources/102688
aye,2003-06-16,,Speaker's Absence,CD:2003-06-16:232,http://data.parliament.uk/resources/102679
aye,2003-06-16,,Licensing Bill [Lords],CD:2003-06-16:238,http://data.parliament.uk/resources/102685
aye,2003-06-11,,European Treaty Referendum,CD:2003-06-11:227,http://data.parliament.uk/resources/102674
aye,2003-06-11,,Post Office Card Accounts,CD:2003-06-11:229,http://data.parliament.uk/resources/102676
aye,2003-06-10,,Planning and Compulsory Purchase Bill (Carry-Over),CD:2003-06-10:221,http://data.parliament.uk/resources/102668
aye,2003-06-10,,Planning and Compulsory Purchase Bill (Extension of Period for Proceedings),CD:2003-06-10:222,http://data.parliament.uk/resources/102669
aye,2003-06-10,,Planning and Compulsory Purchase Bill (Re-Committal),CD:2003-06-10:223,http://data.parliament.uk/resources/102670
aye,2003-06-10,,Mersey Tunnels Bill,CD:2003-06-10:224,http://data.parliament.uk/resources/102671
aye,2003-06-04,,Pensions,CD:2003-06-04:219,http://data.parliament.uk/resources/102666
aye,2003-06-03,,Fire Services Bill (Programme) (No. 2),CD:2003-06-03:213,http://data.parliament.uk/resources/102660
aye,2003-06-03,,Fire Services Bill,CD:2003-06-03:216,http://data.parliament.uk/resources/102663
aye,2003-05-21,,European Union (Accessions) Bill,CD:2003-05-21:212,http://data.parliament.uk/resources/102659
aye,2003-05-20,,Criminal Justice Bill,CD:2003-05-20:208,http://data.parliament.uk/resources/102655
aye,2003-05-20,,Criminal Justice Bill,CD:2003-05-20:211,http://data.parliament.uk/resources/102658
aye,2003-05-15,,School Funding,CD:2003-05-15:201,http://data.parliament.uk/resources/102648
aye,2003-05-14,,Finance Bill,CD:2003-05-14:197,http://data.parliament.uk/resources/102644
aye,2003-05-13,,Finance Bill (Programme) (No. 3),CD:2003-05-13:188,http://data.parliament.uk/resources/102635
aye,2003-05-12,,Northern Ireland Assembly (Elections and Periods of Suspension) Bill (Allocation of Time),CD:2003-05-12:182,http://data.parliament.uk/resources/102629
aye,2003-05-12,,Northern Ireland Assembly (Elections and Periods of Suspension) Bill,CD:2003-05-12:183,http://data.parliament.uk/resources/102630
aye,2003-05-12,,Northern Ireland Assembly (Elections and Periods of Suspension) Bill,CD:2003-05-12:184,http://data.parliament.uk/resources/102631
aye,2003-05-12,,Northern Ireland Assembly (Elections and Periods of Suspension) Bill,CD:2003-05-12:185,http://data.parliament.uk/resources/102632
aye,2003-05-12,,Northern Ireland Assembly (Elections and Periods of Suspension) Bill,CD:2003-05-12:186,http://data.parliament.uk/resources/102633
aye,2003-05-12,,Northern Ireland Assembly (Elections and Periods of Suspension) Bill,CD:2003-05-12:187,http://data.parliament.uk/resources/102634
aye,2003-05-08,,Fire Services Bill,CD:2003-05-08:180,http://data.parliament.uk/resources/102627
aye,2003-05-08,,Fire Services Bill,CD:2003-05-08:181,http://data.parliament.uk/resources/102628
aye,2003-05-07,,Health and Social Care (Community Health and Standards) Bill,CD:2003-05-07:178,http://data.parliament.uk/resources/102625
aye,2003-05-07,,Health and Social Care (Community Health and Standards) Bill,CD:2003-05-07:179,http://data.parliament.uk/resources/102626
aye,2003-05-06,,Finance Bill,CD:2003-05-06:176,http://data.parliament.uk/resources/102623
aye,2003-04-29,,Community Services,CD:2003-04-29:174,http://data.parliament.uk/resources/102621
aye,2003-04-28,,European Parliament (Representation) Bill,CD:2003-04-28:171,http://data.parliament.uk/resources/102618
aye,2003-04-28,,European Parliament (Representation) Bill,CD:2003-04-28:172,http://data.parliament.uk/resources/102619
aye,2003-04-14,,Budget Resolutions and Economic Situation,CD:2003-04-14:163,http://data.parliament.uk/resources/102610
aye,2003-04-14,,Budget Resolutions and Economic Situation,CD:2003-04-14:164,http://data.parliament.uk/resources/102611
aye,2003-04-14,,Budget Resolutions and Economic Situation,CD:2003-04-14:165,http://data.parliament.uk/resources/102612
aye,2003-04-14,,Budget Resolutions and Economic Situation,CD:2003-04-14:166,http://data.parliament.uk/resources/102613
aye,2003-04-14,,Budget Resolutions and Economic Situation,CD:2003-04-14:167,http://data.parliament.uk/resources/102614
aye,2003-04-08,,Anti-social Behaviour Bill,CD:2003-04-08:161,http://data.parliament.uk/resources/102608
aye,2003-04-01,,Crime (International Co-operation) Bill [Lords],CD:2003-04-01:153,http://data.parliament.uk/resources/102600
aye,2003-03-27,,Police (Northern Ireland) Bill [Lords],CD:2003-03-27:146,http://data.parliament.uk/resources/102593
aye,2003-03-27,,Police (Northern Ireland) Bill [Lords],CD:2003-03-27:148,http://data.parliament.uk/resources/102595
aye,2003-03-26,,Points of Order,CD:2003-03-26:137,http://data.parliament.uk/resources/102584
aye,2003-03-26,,Police (Northern Ireland) Bill [Lords],CD:2003-03-26:138,http://data.parliament.uk/resources/102585
aye,2003-03-26,,Police (Northern Ireland) Bill [Lords],CD:2003-03-26:139,http://data.parliament.uk/resources/102586
aye,2003-03-26,,Police (Northern Ireland) Bill [Lords],CD:2003-03-26:141,http://data.parliament.uk/resources/102588
aye,2003-03-26,,Police (Northern Ireland) Bill [Lords],CD:2003-03-26:142,http://data.parliament.uk/resources/102589
aye,2003-03-25,,Extradition Bill,CD:2003-03-25:136,http://data.parliament.uk/resources/102583
aye,2003-03-24,,Licensing Bill [Lords],CD:2003-03-24:131,http://data.parliament.uk/resources/102578
aye,2003-03-19,,Community Care (Delayed Discharges Etc.) Bill,CD:2003-03-19:120,http://data.parliament.uk/resources/102567
aye,2003-03-19,,Community Care (Delayed Discharges Etc.) Bill,CD:2003-03-19:121,http://data.parliament.uk/resources/102568
aye,2003-03-19,,Community Care (Delayed Discharges Etc.) Bill,CD:2003-03-19:122,http://data.parliament.uk/resources/102569
aye,2003-03-19,,Community Care (Delayed Discharges Etc.) Bill,CD:2003-03-19:124,http://data.parliament.uk/resources/102571
aye,2003-03-19,,Community Care (Delayed Discharges Etc.) Bill,CD:2003-03-19:125,http://data.parliament.uk/resources/102572
aye,2003-03-19,,Community Care (Delayed Discharges Etc.) Bill,CD:2003-03-19:126,http://data.parliament.uk/resources/102573
aye,2003-03-19,,Community Care (Delayed Discharges Etc.) Bill,CD:2003-03-19:127,http://data.parliament.uk/resources/102574
