44,date,division number_x,title,uin,uri_x,475,division number_y,uri_y
aye,2010-12-08,,Business of the House. Question accordingly agreed to. Question accordingly put.,CD:2010-12-08:149,http://data.parliament.uk/resources/104776,,,
aye,2010-12-01,,"Constitutional Law,-That the draft Scottish Parliament (Elections etc.) Order 2010, which was laid before this House on 25 October, be approved, Question accordingly agreed to.",CD:2010-12-01:135,http://data.parliament.uk/resources/104762,,,
aye,2010-11-24,,"Northern Ireland -That the draft Local Elections (Northern Ireland) Order 2010, which was laid before this House on 25 October, be approved.",CD:2010-11-24:126,http://data.parliament.uk/resources/104753,,,
aye,2010-11-24,,"Northern Ireland,-That the draft Northern Ireland Assembly (Elections) (Amendment) Order 2010, which was laid before this House on 25 October, be approved.",CD:2010-11-24:127,http://data.parliament.uk/resources/104754,,,
aye,2010-11-24,,"Health and Safety,-That the draft Justification Decision (Generation of Electricity by the EPR Nuclear Reactor) Regulations 2010, which were laid before this House on 18 October, be approved.",CD:2010-11-24:128,http://data.parliament.uk/resources/104755,,,
aye,2010-11-24,,"Health and Safety,-That the draft Justification Decision (Generation of Electricity by the AP1000 Nuclear Reactor) Regulations 2010, which were laid before this House on 18 October, be approved.",CD:2010-11-24:129,http://data.parliament.uk/resources/104756,,,
aye,2010-11-22,,"Savings Accounts and Health in Pregnancy Grant Bill: Third Reading. Motion made and Question put, That the Bill be now read the third time.",CD:2010-11-22:125,http://data.parliament.uk/resources/104752,,,
aye,2010-11-10,,European Union Economic Governance Motion made and Question put The House divided,CD:2010-11-10:115,http://data.parliament.uk/resources/104742,,,
aye,2010-11-02,,"Parliamentary Voting System and Constituencies Bill, Amendment 177 proposed Question put, That the Amendment be made",CD:2010-11-02:108,http://data.parliament.uk/resources/104735,,,
aye,2010-11-02,,"Parliamentary Voting System and Constituencies Bill Third Reading Motion made and Question put, That the Bill be now read the third time",CD:2010-11-02:110,http://data.parliament.uk/resources/104737,,,
aye,2010-11-01,,"Parliamentary Voting System and Constituencies Bill (Programme) (No. 4) Motion made and Question put, provisions shall apply",CD:2010-11-01:103,http://data.parliament.uk/resources/104730,,,
aye,2010-10-27,,"Postal Services Bill: Second Reading Motion made and Question put, That the Postal Services Bill be now read a second time",CD:2010-10-27:102,http://data.parliament.uk/resources/104729,,,
aye,2010-10-26,,"Savings Accounts and Health in Pregnancy Grant Bill: Second Reading Motion made and Question put, That the Savings Accounts and Health in Pregnancy Grant Bill be now read a second time",CD:2010-10-26:101,http://data.parliament.uk/resources/104728,,,
aye,2010-10-25,,"Parliamentary Voting System and Constituencies Bill,  New Clause NC20-brought up and read the first time. Question put, That the Clause be read a second time.",CD:2010-10-25:96,http://data.parliament.uk/resources/104723,,,
aye,2010-10-25,,"Parliamentary Voting System and Constituencies Bill, Question put, That the Clause NC20 be added to the Bill",CD:2010-10-25:99,http://data.parliament.uk/resources/104726,,,
aye,2010-10-13,,"Superannuation Bill: Consideration of the Bill, not amended in the Public Bill Committee
New Clause NC1 Question put, That the Clause be read a second time.",CD:2010-10-13:71,http://data.parliament.uk/resources/104698,,,
aye,2010-10-13,,"Superannuation Bill: Third Reading;Question put, That the Bill be read the third time",CD:2010-10-13:73,http://data.parliament.uk/resources/104700,,,
aye,2010-10-13,,"Private Bills: London Local Authorities Bill [Lords]: Second Reading;Question put, That the Bill be now read a second time",CD:2010-10-13:74,http://data.parliament.uk/resources/104701,,,
aye,2010-10-12,,"Parliamentary Voting System and Constituencies Bill; Motion made and Question put, That the following provisions shall apply to the Parliamentary Voting System and Constituencies Bill, in addition to those of the Order of 6 September 2010",CD:2010-10-12:65,http://data.parliament.uk/resources/104692,,,
aye,2010-10-12,,"Parliamentary Voting System and Constituencies Bill;Amendments 230 and 231 made to the Bill. Question put, That the Clause, as amended, stand part of the Bill",CD:2010-10-12:69,http://data.parliament.uk/resources/104696,,,
aye,2010-09-13,,"Fixed-term Parliaments Bill 2R. Motion made and Question put, that the Bill be read a second time.",CD:2010-09-13:61,http://data.parliament.uk/resources/104688,,,
aye,2010-09-13,,Fixed-term Parliaments Bill. Any other proceedings (including any proceedings on consideration of Lords Amendments or on any further messages from the Lords) may be programmed.,CD:2010-09-13:62,http://data.parliament.uk/resources/104689,,,
aye,2010-09-09,,"Backbench Business (3rd Allotted Day), UK armed forces in Afghanistan.Main Question put.",CD:2010-09-09:60,http://data.parliament.uk/resources/104687,,,
aye,2010-09-08,,"Crime and Policing Question, That the proposed words be there added, put forthwith (Standing Order No. 31).",CD:2010-09-08:58,http://data.parliament.uk/resources/104685,,,
aye,2010-09-07,,"Superannuation Bill Question, That the Bill be now read a second time, put forthwith (Standing Order No. 62(2))",CD:2010-09-07:55,http://data.parliament.uk/resources/104682,,,
aye,2010-09-07,,"Superannuation Bill Programme Motion made, and Question put forthwith, (Standing Order No. 83A(7))",CD:2010-09-07:56,http://data.parliament.uk/resources/104683,,,
aye,2010-09-06,,"Parliamentary Voting System and Constituencies Bill Question, That the Bill be read a second time, put forthwith (Standing Order No. 62(2)).",CD:2010-09-06:51,http://data.parliament.uk/resources/104678,,,
aye,2010-09-06,,"Parliamentary Voting System and Constituencies Bill (programme) Motion made and Question put forthwith (Standing Order No. 83A(7)),",CD:2010-09-06:52,http://data.parliament.uk/resources/104679,,,
aye,2010-09-06,,Parliamentary Voting System and Constituencies Bill (Money) Motion made and Question put forthwith (Standing Order No. 52(1)(a)),CD:2010-09-06:53,http://data.parliament.uk/resources/104680,,,
aye,2010-07-26,,Academies Bill Clause 16 (Pre-commencement applications etc),CD:2010-07-26:47,http://data.parliament.uk/resources/104674,,,
aye,2010-07-26,,"Academies Bill Motion made and Question put, That the Bill be read the third time",CD:2010-07-26:49,http://data.parliament.uk/resources/104676,,,
aye,2010-07-21,,"Business without debate;Question put forthwith (Standing Order No. 118(6)), That the draft Child Trust Funds (Amendment No. 3) Regulations 2010",CD:2010-07-21:36,http://data.parliament.uk/resources/104663,,,
aye,2010-07-20,,Finance Bill  3R Question put That the Bill be now read the third time Question accordingly agreed to and Bill passed,CD:2010-07-20:32,http://data.parliament.uk/resources/104659,,,
aye,2010-07-19,,"Academies Bill  Question, That the Bill be read a second time, put forthwith (Standing Order No. 62(2)).",CD:2010-07-19:30,http://data.parliament.uk/resources/104657,,,
aye,2010-07-19,,"Academies Bill; Question put forthwith That, for the purposes of any Act resulting from the Academies Bill",CD:2010-07-19:31,http://data.parliament.uk/resources/104658,,,
aye,2010-07-14,,"Police grant report Motion made and Question put, That the Police Grant Report (England and Wales) for 2010–11: Amending Report 2010–11 (HC 47), which was laid before this House on 10 June, be approved",CD:2010-07-14:23,http://data.parliament.uk/resources/104650,,,
aye,2010-07-14,,"Prevention and Suppression of Terrorism Motion made and Question put, That the draft Terrorism Act 2006 (Disapplication of Section 25) Order 2010, which was laid before this House on 24 June, be approved",CD:2010-07-14:24,http://data.parliament.uk/resources/104651,,,
aye,2010-07-14,,European External Action Service Motion made and Question proposed the Speaker put the Question (Standing Order No. 16(1)),CD:2010-07-14:25,http://data.parliament.uk/resources/104652,,,
aye,2010-06-29,,"Points of Order. Question, That the proposed words be there added, put forthwith (Standing Order No. 31).",CD:2010-06-29:13,http://data.parliament.uk/resources/104640,,,
aye,2010-06-28,,"Budget Resolutions and Economic Situation. Value added tax (rate and supplementary charge). Question put, That provision may be made for and in connection with increasing the standard rate of value added tax.",CD:2010-06-28:10,http://data.parliament.uk/resources/104637,,,
aye,2010-06-28,,"Budget Resolutions and Economic Situation. Pensions. Question put, That provision may be made about registered pension schemes.",CD:2010-06-28:11,http://data.parliament.uk/resources/104638,,,
aye,2010-06-16,,"Government support for industry. Question, That the proposed words be there added, put forthwith (Standing Order No. 31).",CD:2010-06-16:9,http://data.parliament.uk/resources/104636,,,
aye,2010-06-15,,"Business of the House. Motion made and Question put, That, the Speaker shall put the Questions necessary to dispose of proceedings on the Motions relating to Business of the House.",CD:2010-06-15:5,http://data.parliament.uk/resources/104632,,,
aye,2010-06-15,,"Backbench Business Committee. It being after 9.30 pm, the Speaker put the remaining Questions (Order, this day), Amendment proposed to motion 2: (b)",CD:2010-06-15:7,http://data.parliament.uk/resources/104634,,,
aye,2010-06-08,,Economic Affairs and Work and Pensions. Main question put.,CD:2010-06-08:4,http://data.parliament.uk/resources/104631,,,
aye,2010-04-08,,"Constitutional Reform and Governance Bill, 1 hr commencement of proceedings Lords amendments, debate interrupted (Order, 7 Apr). Dep Spk put Question already proposed from Chair (SO No 83F), House agrees with Lords amend 7",CD:2010-04-08:134,http://data.parliament.uk/resources/104626,aye,,http://data.parliament.uk/resources/104626
aye,2010-04-08,,"Constitutional Reform and Governance Bill, Dep Spk put the Question necessary for the disposal of the business to be concluded at that time (SO No 83F). Question put, That the remaining Lords amendments be agreed to",CD:2010-04-08:135,http://data.parliament.uk/resources/104627,,,
aye,2010-04-07,,"Digital Economy Bill [Lords], Question put, That the amendment 2 be made",CD:2010-04-07:131,http://data.parliament.uk/resources/104623,,,
aye,2010-03-23,,"Cluster Munitions (Prohibitions) Bill [Lords], Question put, That the amendment 4 be made), sitting committee",CD:2010-03-23:117,http://data.parliament.uk/resources/104609,no,117.0,http://data.parliament.uk/resources/104609
aye,2010-03-16,,"Illegally Logged Timber (Prohibition of Retail, Wholesale and Distribution), Question put accordingly (Standing Order No. 31(2), That the original words stand part of the Question",CD:2010-03-16:110,http://data.parliament.uk/resources/104602,no,110.0,http://data.parliament.uk/resources/104602
aye,2010-03-16,,"Higher Education, Question put accordingly (Standing Order No. 31(2), That the original words stand part of the Question",CD:2010-03-16:111,http://data.parliament.uk/resources/104603,no,111.0,http://data.parliament.uk/resources/104603
aye,2010-03-09,,"Hydrofluorocarbons Limitation, Question put ac cordingly (Standing Order No. 31 (2)), That the original words stand part of the Question",CD:2010-03-09:104,http://data.parliament.uk/resources/104596,no,104.0,http://data.parliament.uk/resources/104596
aye,2010-03-09,,"Local Government (Devon, Norfolk and Suffolk), Question put ac cordingly (Standing Order No. 31 (2)), That the original words stand part of the Question",CD:2010-03-09:105,http://data.parliament.uk/resources/104597,no,105.0,http://data.parliament.uk/resources/104597
aye,2010-03-08,,"Crime and Security Bill, Question put, That new clause 1 be read a Second time",CD:2010-03-08:101,http://data.parliament.uk/resources/104593,no,101.0,http://data.parliament.uk/resources/104593
aye,2010-03-08,,"Crime and Security Bill, Question put, That clause new clause 3 be read a Second time",CD:2010-03-08:102,http://data.parliament.uk/resources/104594,no,102.0,http://data.parliament.uk/resources/104594
aye,2010-03-04,,"Social Security, That the draft Social Security Benefits Up-rating Order 2010, which was laid before this House on 27 January, be approved",CD:2010-03-04:95,http://data.parliament.uk/resources/104587,aye,,http://data.parliament.uk/resources/104587
aye,2010-03-04,,"Select Committee on Reform, Election of Chairs, Question put, That the amendment be made",CD:2010-03-04:98,http://data.parliament.uk/resources/104590,,,
aye,2010-03-04,,"Select Committee on Reform, Backbench Business Committee, Question put, That the amendment be made",CD:2010-03-04:99,http://data.parliament.uk/resources/104591,,,
aye,2010-03-01,,"Defence, Question put (Standing Order No. 31(2)), That the original words stand part of the Question",CD:2010-03-01:89,http://data.parliament.uk/resources/104581,no,89.0,http://data.parliament.uk/resources/104581
aye,2010-02-24,,"Energy Bill, Proceedings interrupted (PO, 7 Dec) Deputy Speaker put forthwith Questions necessary for the disposal of business to be concluded at that time (SO No. 83E), Question put, That the clause be added to the Bill",CD:2010-02-24:86,http://data.parliament.uk/resources/104578,no,86.0,http://data.parliament.uk/resources/104578
aye,2010-02-10,,"Section 5 of the European Communities (Amendment) Act 1993, 1 & 1/2 hours having elapsed since commencement of proceedings on the motion, Deputy Speaker put the Question (SO No. 16(1)), That the amendment be made",CD:2010-02-10:80,http://data.parliament.uk/resources/104572,no,80.0,http://data.parliament.uk/resources/104572
aye,2010-02-08,,"Terrorist Asset-Freezing (Temporary Provisions) Bill, (Allocation of Time),  Question put",CD:2010-02-08:72,http://data.parliament.uk/resources/104564,,,
aye,2010-02-08,,"Terrorist Asset-Freezing (Temporary Provisions) Bill Question put, That the amendment 1 be made",CD:2010-02-08:73,http://data.parliament.uk/resources/104565,,,
aye,2010-01-27,,"Dementia Services debate, Question put accordingly (Standing Order No. 31(2)), That the original words stand part of the Question",CD:2010-01-27:63,http://data.parliament.uk/resources/104555,no,63.0,http://data.parliament.uk/resources/104555
aye,2010-01-27,,"Out-of-Hours Care, Question put (Standing Order No. 31(2)), That the original words stand part of the Question",CD:2010-01-27:64,http://data.parliament.uk/resources/104556,no,64.0,http://data.parliament.uk/resources/104556
aye,2010-01-26,,"Constitutional Reform and Governance Bill, Question put, That the amendment 92 and 93 be made, Sitting in Committe",CD:2010-01-26:60,http://data.parliament.uk/resources/104552,,,
aye,2010-01-26,,"Constitutional Reform and Governance Bill, Question put that amendment 94 be made, Sitting in Committe",CD:2010-01-26:61,http://data.parliament.uk/resources/104553,,,
aye,2010-01-25,,"Financial Services Bill, Deputy Speaker put forthwith Questions necessary for the disposal of the business to be concluded at that time (Standing Order No. 83E). Question put, That the New Clause 14 be added to the Bill",CD:2010-01-25:56,http://data.parliament.uk/resources/104548,no,56.0,http://data.parliament.uk/resources/104548
aye,2010-01-25,,"Financial Services Bill, Amendment proposed: 3, in page 1, line 3, leave out clause 1 Question put, That the amendment be made",CD:2010-01-25:57,http://data.parliament.uk/resources/104549,no,57.0,http://data.parliament.uk/resources/104549
aye,2010-01-20,,"Fiscal Responsibility Bill, Question put, That Clause 1 Stand part of the bill, Sitting in Committe",CD:2010-01-20:49,http://data.parliament.uk/resources/104540,no,49.0,http://data.parliament.uk/resources/104540
aye,2010-01-20,,"Fiscal Responsibility Bill, being after 6pm, Chair put Questions necessary to bring to a conclusion proceedings in Committee (Order, 5 Jan). Question put, That New Clause NC1 be added to the Bill, Sitting in Committee",CD:2010-01-20:50,http://data.parliament.uk/resources/104541,no,50.0,http://data.parliament.uk/resources/104541
aye,2010-01-20,,"Fiscal Responsibility Bill, Question put, That the clause 1 be added to the Bill, Sitting in Committee",CD:2010-01-20:52,http://data.parliament.uk/resources/104543,no,52.0,http://data.parliament.uk/resources/104543
aye,2010-01-19,,"Constitutional Reform and Governance Bill, Question put that amendment 1 be made, Sitting in Committee",CD:2010-01-19:44,http://data.parliament.uk/resources/104535,,,
aye,2010-01-19,,"Constitutional Reform and Governance Bill, It being after 10.00 pm, the Chair put Questions necessary to bring to a conclusion proceedings, question put that amend 125 to 128 be made & New Clause 68, Sitting in Committee",CD:2010-01-19:45,http://data.parliament.uk/resources/104536,,,
aye,2010-01-14,,"Canterbury City Council Bill, Motion made and Question put, That the Bill be now read the third time",CD:2010-01-14:40,http://data.parliament.uk/resources/104531,,,
aye,2010-01-14,,"Nottingham City Council Bill, Motion made and Question put, That the Bill be now read the third time",CD:2010-01-14:41,http://data.parliament.uk/resources/104532,,,
aye,2010-01-13,,"Veterans' Welfare, Question put, That the original words stand part of the Question (Standing Order No. 31(2))",CD:2010-01-13:37,http://data.parliament.uk/resources/104528,,,
aye,2010-01-13,,"Energy Security, Question put, That the original words stand part of the Question (Standing Order No. 31(2))",CD:2010-01-13:38,http://data.parliament.uk/resources/104529,no,38.0,http://data.parliament.uk/resources/104529
aye,2010-01-12,,"Personal Care at Home Bill, Question put, That the amendment 31 be made. Sitting in Committe",CD:2010-01-12:34,http://data.parliament.uk/resources/104525,no,34.0,http://data.parliament.uk/resources/104525
aye,2010-01-12,,"Personal Care at Home Bill, Question put, That the amendment 18 be made. Sitting in Committe",CD:2010-01-12:35,http://data.parliament.uk/resources/104526,no,35.0,http://data.parliament.uk/resources/104526
aye,2010-01-12,,"Personal Care at Home Bill, Question put, That the amendment 42 be made. Sitting in Committe",CD:2010-01-12:36,http://data.parliament.uk/resources/104527,no,36.0,http://data.parliament.uk/resources/104527
aye,2010-01-11,,"Children, Schools and Families Bill, Question put, That the amendment be made",CD:2010-01-11:31,http://data.parliament.uk/resources/104522,no,31.0,http://data.parliament.uk/resources/104522
aye,2010-01-06,,"Sittings of the House, Question put, That the amendment be made",CD:2010-01-06:30,http://data.parliament.uk/resources/104521,,,
aye,2010-01-05,,"Fiscal Responsibility Bill, Question put, That the amendment be made",CD:2010-01-05:26,http://data.parliament.uk/resources/104517,no,26.0,http://data.parliament.uk/resources/104517
aye,2009-12-09,,"Child Poverty Bill, Question put, That the new clause 2 be read a Second time",CD:2009-12-09:20,http://data.parliament.uk/resources/104511,no,20.0,http://data.parliament.uk/resources/104511
aye,2009-12-09,,"Child Poverty Bill, Question put, That the new clause 3 be read a Second time",CD:2009-12-09:21,http://data.parliament.uk/resources/104512,no,21.0,http://data.parliament.uk/resources/104512
aye,2009-12-09,,"Child Poverty Bill, Debate interrupted (Programme Order, 20 July) The Deputy Speaker put forthwith the Question already proposed from the Chair (Standing Order No. 83E), That the amendment be made",CD:2009-12-09:22,http://data.parliament.uk/resources/104513,no,22.0,http://data.parliament.uk/resources/104513
aye,2009-12-08,,"Diabled benfits and the elderly Question put accordingly (Standing Order No. 31(2), That the original words stand part of the Question.",CD:2009-12-08:15,http://data.parliament.uk/resources/104506,no,15.0,http://data.parliament.uk/resources/104506
aye,2009-12-08,,Local Govt finance Question put (Standing Order No. 31 (2)) that the Original words stand part of the Question,CD:2009-12-08:16,http://data.parliament.uk/resources/104507,no,16.0,http://data.parliament.uk/resources/104507
aye,2009-12-02,,"Equalities Bill, Question put, That the amendment 18 and 139 to 169 be made",CD:2009-12-02:11,http://data.parliament.uk/resources/104502,no,11.0,http://data.parliament.uk/resources/104502
aye,2009-12-02,,"Equalities Bill, Question put, That the amendment 37, 170 to 174 and 177 to 180 be made",CD:2009-12-02:12,http://data.parliament.uk/resources/104503,no,12.0,http://data.parliament.uk/resources/104503
aye,2009-11-26,,"Taxation (international and other Provisions) Bill, that the amendment by Mr George Osborne be made",CD:2009-11-26:3,http://data.parliament.uk/resources/104494,no,3.0,http://data.parliament.uk/resources/104494
aye,2009-11-25,,"Home Office and Work and Pensions, Question put accordingly, That the amendment be made",CD:2009-11-25:2,http://data.parliament.uk/resources/104493,no,2.0,http://data.parliament.uk/resources/104493
aye,2009-11-12,,"Coroners and Justice Bill, Question put, That amendment (a) to Lords amendment 1B be made",CD:2009-11-12:248,http://data.parliament.uk/resources/104491,,,
aye,2009-11-11,,"Apprenticeships, Skills, Children and Learning Bill, Amendment (a) proposed to Lords amendment 124",CD:2009-11-11:247,http://data.parliament.uk/resources/104490,,,
aye,2009-11-09,,"Coroners and Justice Bill Amendment (a) proposed in lieu of Lords Amendments 1,2 and 216",CD:2009-11-09:241,http://data.parliament.uk/resources/104484,no,241.0,http://data.parliament.uk/resources/104484
aye,2009-11-04,,"Constitutional Reform and Governance Bill, Question put, That the new clause 22 be read a Second time, sitting in committee",CD:2009-11-04:238,http://data.parliament.uk/resources/104481,,,
aye,2009-11-04,,"Constitutional Reform and Governance Bill, Question put, That the amendment be made, sitting committee",CD:2009-11-04:239,http://data.parliament.uk/resources/104482,,,
aye,2009-11-03,,"Constitutional Reform and Governance Bill, Question put, That the clause be added to the Bill, sitting in committee",CD:2009-11-03:237,http://data.parliament.uk/resources/104480,,,
aye,2009-10-28,,"Local Spending Reports, Question put (Standing Order No. 31(2)), That the original words stand part of the Question",CD:2009-10-28:232,http://data.parliament.uk/resources/104475,no,232.0,http://data.parliament.uk/resources/104475
aye,2009-10-28,,"Future of the Territorial Army, Question put (Standing Order No. 31(2)), That the original words stand part of the Question",CD:2009-10-28:233,http://data.parliament.uk/resources/104476,no,233.0,http://data.parliament.uk/resources/104476
aye,2009-10-27,,"Marine and Coastal Access Bill (Lords), Question put, That the amendment be made",CD:2009-10-27:231,http://data.parliament.uk/resources/104474,,,
aye,2009-10-26,,"Marine and Coastal Access Bill (Lords), Mr. Speaker put forthwith the Question already proposed from the Chair (Standing Order No. 83E), That the amendment be made",CD:2009-10-26:230,http://data.parliament.uk/resources/104473,no,230.0,http://data.parliament.uk/resources/104473
aye,2009-10-21,,"Equitable Life, Question put (Standing Order No. 31(2)), That the original words stand part of the Question",CD:2009-10-21:228,http://data.parliament.uk/resources/104471,no,228.0,http://data.parliament.uk/resources/104471
aye,2009-10-21,,"Climate Change (Political Response), Question put accordingly (Standing Order No. 31(2)), That the original words stand part of the Question",CD:2009-10-21:229,http://data.parliament.uk/resources/104472,,,
aye,2009-10-19,,"Economic Recovery and Welfare, Question put (Standing Order No. 31(2)), That the original words stand part of the Question",CD:2009-10-19:225,http://data.parliament.uk/resources/104468,,,
aye,2009-10-14,,"Higher Education, Question put (Standing Order No. 31(2)), That the original words stand part of the Question",CD:2009-10-14:218,http://data.parliament.uk/resources/104461,,,
aye,2009-10-14,,"NHS Dentistry, Question put accordingly (Standing Order No. 31(2)), That the original words stand part of the Question",CD:2009-10-14:219,http://data.parliament.uk/resources/104462,,,
aye,2009-10-13,,"Local Democracy, Economic Development and Construction Bill (Lords), Question put, That the new clause 3 be read a Second time",CD:2009-10-13:213,http://data.parliament.uk/resources/104456,,,
aye,2009-10-13,,"Local Democracy, Economic Development and Construction Bill (Lords), Question put, That new clause 8 be read a second time",CD:2009-10-13:214,http://data.parliament.uk/resources/104457,,,
aye,2009-10-13,,"Local Democracy, Economic Development and Construction Bill (Lords), Question put, That new clause 13 be read a second time",CD:2009-10-13:215,http://data.parliament.uk/resources/104458,,,
aye,2009-10-13,,"Local Democracy, Economic Development and Construction Bill (Lords), Question put, That the amendment 27 be made",CD:2009-10-13:216,http://data.parliament.uk/resources/104459,,,
aye,2009-10-12,,"Health Bill (Lords), Question put, That the amendment be made",CD:2009-10-12:211,http://data.parliament.uk/resources/104454,,,
aye,2009-10-12,,"Health Bill (Lords), The Deputy Speaker then put forthwith the Questions necessary for the disposal of the business to be concluded at that time (Standing Order No. 83E",CD:2009-10-12:212,http://data.parliament.uk/resources/104455,,,
aye,2009-07-21,,"Parliamentary Standards Bill, The Deputy Speaker put forthwith the Question already proposed from the Chair (Standing Order No. 83 F ) , That amendment (a) to Lords amendment 1 be made",CD:2009-07-21:208,http://data.parliament.uk/resources/104450,,,
aye,2009-07-15,,"US-UK Extradition Treaty, Question put (Standing Order No. 31(2), That the original words stand part of the Question",CD:2009-07-15:202,http://data.parliament.uk/resources/104444,no,202.0,http://data.parliament.uk/resources/104444
aye,2009-07-15,,"Caring for the Elderly, Question put (Standing Order No. 31(2)), That the original words stand part of the Question",CD:2009-07-15:203,http://data.parliament.uk/resources/104445,no,203.0,http://data.parliament.uk/resources/104445
aye,2009-07-14,,"Borders, Citizenship and Immigration Bill (Lords), Question put, That New clause 3 be read a Second time",CD:2009-07-14:200,http://data.parliament.uk/resources/104442,no,200.0,http://data.parliament.uk/resources/104442
aye,2009-07-08,,"Justice and Security, That the draft Justice and Security (Northern Ireland) Act 2007 (Extension of duration of non-jury trial provisions) Order 2009, which was laid before this House on 8 June, be approved",CD:2009-07-08:188,http://data.parliament.uk/resources/104430,aye,,http://data.parliament.uk/resources/104430
aye,2009-07-07,,"Finance Bill, Question put, That the new clause 1 be read a Second time",CD:2009-07-07:184,http://data.parliament.uk/resources/104426,,,
aye,2009-07-07,,"Finance Bill, Question put, That the new clause 3 be read a Second time",CD:2009-07-07:185,http://data.parliament.uk/resources/104427,no,185.0,http://data.parliament.uk/resources/104427
aye,2009-07-06,,"Building our Common Future, Question put (Standing Order No. 31(2)), That the original words stand part of the Question",CD:2009-07-06:181,http://data.parliament.uk/resources/104423,no,181.0,http://data.parliament.uk/resources/104423
aye,2009-07-06,,"Building our Common Future, Question put accordingly (Standing Order No. 31(2)), That the original words stand part of the Question",CD:2009-07-06:182,http://data.parliament.uk/resources/104424,no,182.0,http://data.parliament.uk/resources/104424
aye,2009-07-01,,"Notices of questions etc. Sept 09. Days appointed for tabling & answering of written questions & written ministerial statements under Sect Order 22B shall be: Tabling Wed 2, Mon 7 & Wed 9. Answering Wed 9, Mon 14 & Wed 16",CD:2009-07-01:174,http://data.parliament.uk/resources/104416,,,
aye,2009-07-01,,"Parliamentary Standards Bill Question put, That the amendment 32, 33 & 36 be made. Sitting in committee",CD:2009-07-01:175,http://data.parliament.uk/resources/104417,,,
aye,2009-07-01,,"Parliamentary Standards Bill, Chair put forthwith Qs necessary for disposal of business to be concluded (Prog Order, 29 June & SO 83D ) Question put, That the amendments 39 be made. Sitting in committee",CD:2009-07-01:177,http://data.parliament.uk/resources/104419,,,
aye,2009-07-01,,"Parliamentary Standards Bill, Question put the amendment 5 be made",CD:2009-07-01:179,http://data.parliament.uk/resources/104421,,,
aye,2009-06-30,,"Parliamentary Standards Bill Question put, That the amendment 69 be made. Sitting in committee",CD:2009-06-30:169,http://data.parliament.uk/resources/104411,no,169.0,http://data.parliament.uk/resources/104411
aye,2009-06-30,,"Parliamentary Standards Bill, Chair put forthwith Qs necessary for disposal of business to be concluded (Prog Order, 29 June & SO 83D ) Question put, That the amendments 2,7,27,29,75-79&82 be made. Sitting in committee",CD:2009-06-30:171,http://data.parliament.uk/resources/104413,,,
aye,2009-06-24,,"Iraq Inquiry, Question put (Standing Order No. 31(2)), That the original words stand part of the Question",CD:2009-06-24:155,http://data.parliament.uk/resources/104397,no,155.0,http://data.parliament.uk/resources/104397
aye,2009-06-15,,"Rural Communities (Recession), Question put (Standing Order No. 31(2)), That the original words stand part of the Question.",CD:2009-06-15:149,http://data.parliament.uk/resources/104391,no,149.0,http://data.parliament.uk/resources/104391
aye,2009-06-15,,"Rural Communities (Recession), Question put (Standing Order No. 31(2)), That the original words stand part of the Question",CD:2009-06-15:150,http://data.parliament.uk/resources/104392,no,150.0,http://data.parliament.uk/resources/104392
aye,2009-06-10,,"Geneva Conventions and United Nations Personnel (Protocols) Bill (Lords), Main Question accordingly put Considered in Committee",CD:2009-06-10:146,http://data.parliament.uk/resources/104388,no,146.0,http://data.parliament.uk/resources/104388
aye,2009-06-09,,"Housing, Question put accordingly (Standing Order No. 31(2)), That the original words stand part of the Question",CD:2009-06-09:144,http://data.parliament.uk/resources/104386,no,144.0,http://data.parliament.uk/resources/104386
aye,2009-05-20,,"Electronic Communications,One and a half hours having elapsed since the commencement of proceedings on the motion, the Deputy Speaker put the Question (Standing Order No s . 16(1)) and 17(2) and Order, 18 May)",CD:2009-05-20:140,http://data.parliament.uk/resources/104382,,,
aye,2009-05-19,,"Policing and Crime Bill (Programme)(No2), Question put, That the clause be added to the Bill",CD:2009-05-19:135,http://data.parliament.uk/resources/104377,no,135.0,http://data.parliament.uk/resources/104377
aye,2009-05-19,,"Policing and Crime Bill, Question put, That the new clause 25 be added to the Bill",CD:2009-05-19:137,http://data.parliament.uk/resources/104379,no,137.0,http://data.parliament.uk/resources/104379
aye,2009-05-18,,"Skills in the Recession, Question put (Standing Order No. 31(2)), That the original words stand part of the Question",CD:2009-05-18:131,http://data.parliament.uk/resources/104373,,,
aye,2009-05-18,,"Mid Staffordshire NHS Foundation Trust, Question put (Standing Order No. 31(2)), That the original words stand part of the Question",CD:2009-05-18:132,http://data.parliament.uk/resources/104374,no,132.0,http://data.parliament.uk/resources/104374
aye,2009-05-13,,"Finance Bill, Question put, That the amendment to clause 92 be made. Sitting in committee",CD:2009-05-13:124,http://data.parliament.uk/resources/104366,no,124.0,http://data.parliament.uk/resources/104366
aye,2009-05-13,,"Finance Bill, Question put, That the amendment 11 be made. Sitting in committee",CD:2009-05-13:127,http://data.parliament.uk/resources/104369,no,127.0,http://data.parliament.uk/resources/104369
aye,2009-05-12,,"Finance Bill, Question put, That the amendment to clause 7 be made. Sitting in committee",CD:2009-05-12:117,http://data.parliament.uk/resources/104359,no,117.0,http://data.parliament.uk/resources/104359
aye,2009-05-11,,"Equality Bill, Question put, That the amendment be made",CD:2009-05-11:115,http://data.parliament.uk/resources/104357,no,115.0,http://data.parliament.uk/resources/104357
