515,date,division number,title,uin,uri
aye,2007-11-21,,"Schools Reform, That the original words stand part of the Question",CD:2007-11-21:6,http://data.parliament.uk/resources/103905
aye,2007-11-21,,"Health Care-Associated Infections, That the original words stand part of the Question",CD:2007-11-21:7,http://data.parliament.uk/resources/103906
aye,2007-11-14,,The Economy and Pensions,CD:2007-11-14:2,http://data.parliament.uk/resources/103901
aye,2007-11-13,,"Health and Education, Standing Order No. 33 (Calling of amendments at end of debate)",CD:2007-11-13:1,http://data.parliament.uk/resources/103900
aye,2007-10-29,,UK Borders Bill,CD:2007-10-29:221,http://data.parliament.uk/resources/103899
aye,2007-10-17,,Foot and Mouth/Bluetongue,CD:2007-10-17:211,http://data.parliament.uk/resources/103889
aye,2007-10-15,,Clostridium Difficile,CD:2007-10-15:209,http://data.parliament.uk/resources/103887
aye,2007-10-10,,"Department for Children, Schools and Families",CD:2007-10-10:205,http://data.parliament.uk/resources/103883
aye,2007-10-10,,"Department for Children, Schools and Families",CD:2007-10-10:206,http://data.parliament.uk/resources/103884
aye,2007-07-24,,Penal System,CD:2007-07-24:196,http://data.parliament.uk/resources/103874
aye,2007-07-24,,Global Poverty,CD:2007-07-24:198,http://data.parliament.uk/resources/103876
aye,2007-07-17,,Pensions Bill,CD:2007-07-17:187,http://data.parliament.uk/resources/103865
aye,2007-06-27,,Animals Act (Amendment),CD:2007-06-27:158,http://data.parliament.uk/resources/103836
aye,2007-06-27,,Animals Act (Amendment),CD:2007-06-27:159,http://data.parliament.uk/resources/103837
aye,2007-06-27,,Animals Act (Amendment),CD:2007-06-27:160,http://data.parliament.uk/resources/103838
aye,2007-06-27,,Animals Act (Amendment),CD:2007-06-27:161,http://data.parliament.uk/resources/103839
aye,2007-06-27,,Animals Act (Amendment),CD:2007-06-27:162,http://data.parliament.uk/resources/103840
aye,2007-06-26,,Finance Bill,CD:2007-06-26:153,http://data.parliament.uk/resources/103831
aye,2007-06-26,,Finance Bill,CD:2007-06-26:154,http://data.parliament.uk/resources/103832
aye,2007-06-26,,Finance Bill,CD:2007-06-26:155,http://data.parliament.uk/resources/103833
aye,2007-06-25,,Finance Bill,CD:2007-06-25:149,http://data.parliament.uk/resources/103827
aye,2007-06-25,,Finance Bill,CD:2007-06-25:152,http://data.parliament.uk/resources/103830
aye,2007-06-20,,Road Traffic,CD:2007-06-20:148,http://data.parliament.uk/resources/103826
aye,2007-06-19,,Council Housing (Direct Investment),CD:2007-06-19:145,http://data.parliament.uk/resources/103823
aye,2007-06-19,,Council Housing (Direct Investment),CD:2007-06-19:146,http://data.parliament.uk/resources/103824
aye,2007-06-18,,Mental Health Bill,CD:2007-06-18:142,http://data.parliament.uk/resources/103820
aye,2007-06-18,,Mental Health Bill,CD:2007-06-18:143,http://data.parliament.uk/resources/103821
aye,2007-06-18,,Mental Health Bill,CD:2007-06-18:144,http://data.parliament.uk/resources/103822
aye,2007-06-14,,Digital Switchover (Disclosure of Information) Bill,CD:2007-06-14:138,http://data.parliament.uk/resources/103816
aye,2007-06-14,,Digital Switchover (Disclosure of Information) Bill,CD:2007-06-14:139,http://data.parliament.uk/resources/103817
aye,2007-06-14,,Digital Switchover (Disclosure of Information) Bill,CD:2007-06-14:140,http://data.parliament.uk/resources/103818
aye,2007-06-11,,Iraq Inquiry,CD:2007-06-11:135,http://data.parliament.uk/resources/103813
aye,2007-06-11,,Carers,CD:2007-06-11:137,http://data.parliament.uk/resources/103815
aye,2007-06-06,,NHS IT Programme,CD:2007-06-06:133,http://data.parliament.uk/resources/103811
aye,2007-06-06,,Department of Trade and Industry,CD:2007-06-06:134,http://data.parliament.uk/resources/103812
aye,2007-06-05,,Termination of Pregnancy (Counselling and Miscellaneous Provisions),CD:2007-06-05:131,http://data.parliament.uk/resources/103809
aye,2007-05-23,,Scottish Parliamentary Elections,CD:2007-05-23:128,http://data.parliament.uk/resources/103806
aye,2007-05-23,,Secretary of State for Health,CD:2007-05-23:129,http://data.parliament.uk/resources/103807
aye,2007-05-22,,Local Government and Public Involvement in Health Bill,CD:2007-05-22:125,http://data.parliament.uk/resources/103803
aye,2007-05-22,,Local Government and Public Involvement in Health Bill,CD:2007-05-22:126,http://data.parliament.uk/resources/103804
aye,2007-05-21,,Planning White Paper,CD:2007-05-21:124,http://data.parliament.uk/resources/103802
aye,2007-05-18,,Freedom of Information (Amendment) Bill,CD:2007-05-18:119,http://data.parliament.uk/resources/103797
aye,2007-05-18,,Freedom of Information (Amendment) Bill,CD:2007-05-18:122,http://data.parliament.uk/resources/103800
aye,2007-05-18,,Freedom of Information (Amendment) Bill,CD:2007-05-18:123,http://data.parliament.uk/resources/103801
aye,2007-05-16,,Standing Orders No. 16 Annullment motion (Home Information Pack Regulations 2007),CD:2007-05-16:112,http://data.parliament.uk/resources/103790
aye,2007-05-15,,Armed Conflict (Parliamentary Approval),CD:2007-05-15:111,http://data.parliament.uk/resources/103789
aye,2007-05-09,,UK Borders Bill,CD:2007-05-09:109,http://data.parliament.uk/resources/103787
aye,2007-05-01,,Finance Bill,CD:2007-05-01:106,http://data.parliament.uk/resources/103784
aye,2007-04-30,,Finance Bill,CD:2007-04-30:103,http://data.parliament.uk/resources/103781
aye,2007-04-24,,Modernising Medical Careers,CD:2007-04-24:97,http://data.parliament.uk/resources/103775
aye,2007-04-24,,Modernising Medical Careers,CD:2007-04-24:98,http://data.parliament.uk/resources/103776
aye,2007-04-23,,Finance Bill,CD:2007-04-23:96,http://data.parliament.uk/resources/103774
aye,2007-04-18,,Pensions Bill,CD:2007-04-18:91,http://data.parliament.uk/resources/103769
aye,2007-04-18,,Pensions Bill,CD:2007-04-18:92,http://data.parliament.uk/resources/103770
aye,2007-04-17,,Occupational Pensions,CD:2007-04-17:89,http://data.parliament.uk/resources/103767
aye,2007-03-28,,Immigration - Integration Loans for Refugees and Other Regulations 2007 (Deferred Division),CD:2007-03-28:85,http://data.parliament.uk/resources/103763
aye,2007-03-28,,Immigration - Immigration and Nationality (Fees) Regulations 2007 (Deferred Divisions),CD:2007-03-28:86,http://data.parliament.uk/resources/103764
aye,2007-03-14,,Trident (Main Question),CD:2007-03-14:78,http://data.parliament.uk/resources/103756
aye,2007-03-07,,House of Lords Reform Bill (to keep second house]),CD:2007-03-07:65,http://data.parliament.uk/resources/103743
aye,2007-03-07,,House of Lords Reform Bill (80% Elected),CD:2007-03-07:69,http://data.parliament.uk/resources/103747
aye,2007-03-07,,House of Lords Reform Bill (Hereditary places amendment c),CD:2007-03-07:71,http://data.parliament.uk/resources/103749
aye,2007-02-27,,Greater London Authority Bill,CD:2007-02-27:58,http://data.parliament.uk/resources/103736
aye,2007-02-27,,Greater London Authority Bill,CD:2007-02-27:59,http://data.parliament.uk/resources/103737
aye,2007-02-26,,Royal Navy,CD:2007-02-26:55,http://data.parliament.uk/resources/103733
aye,2007-02-26,,Electoral System,CD:2007-02-26:56,http://data.parliament.uk/resources/103734
aye,2007-02-22,,Prevention of Terrorism Act 2005 (Continuance in force of sections 1 to 9 Order 2007 (Points of Order),CD:2007-02-22:53,http://data.parliament.uk/resources/103731
aye,2007-02-21,,Acute Hospital Services,CD:2007-02-21:52,http://data.parliament.uk/resources/103730
aye,2007-02-20,,Planning-gain Supplement (Preparations) Bill,CD:2007-02-20:50,http://data.parliament.uk/resources/103728
aye,2007-01-30,,Special Educational Needs,CD:2007-01-30:39,http://data.parliament.uk/resources/103717
aye,2007-01-30,,Special Educational Needs,CD:2007-01-30:40,http://data.parliament.uk/resources/103718
aye,2007-01-25,,Fraud (Trials without a Jury) Bill,CD:2007-01-25:31,http://data.parliament.uk/resources/103708
aye,2007-01-25,,Fraud (Trials without a Jury) Bill,CD:2007-01-25:32,http://data.parliament.uk/resources/103710
aye,2007-01-25,,Fraud (Trials without a Jury) Bill,CD:2007-01-25:33,http://data.parliament.uk/resources/103711
aye,2007-01-25,,Fraud (Trials without a Jury) Bill,CD:2007-01-25:34,http://data.parliament.uk/resources/103712
aye,2007-01-23,,Health Care-acquired Infections,CD:2007-01-23:29,http://data.parliament.uk/resources/103706
aye,2007-01-23,,Disabled Children,CD:2007-01-23:30,http://data.parliament.uk/resources/103707
aye,2007-01-22,,Local Government and Public Involvement in Health Bill,CD:2007-01-22:26,http://data.parliament.uk/resources/103703
aye,2007-01-19,,Sustainable Communities Bill,CD:2007-01-19:25,http://data.parliament.uk/resources/103702
aye,2007-01-10,,Community Maternity Services,CD:2007-01-10:21,http://data.parliament.uk/resources/103698
aye,2007-01-10,,Sub Post-Offices,CD:2007-01-10:22,http://data.parliament.uk/resources/103699
aye,2007-01-09,,Welfare Reform Bill,CD:2007-01-09:18,http://data.parliament.uk/resources/103695
aye,2007-01-09,,Welfare Reform Bill,CD:2007-01-09:19,http://data.parliament.uk/resources/103696
aye,2006-12-05,,Public Health,CD:2006-12-05:11,http://data.parliament.uk/resources/103688
aye,2006-12-05,,Transport Strategy,CD:2006-12-05:12,http://data.parliament.uk/resources/103689
aye,2006-12-04,,Corporate Manslaughter and Corporate Homicide Bill,CD:2006-12-04:9,http://data.parliament.uk/resources/103686
aye,2006-12-04,,Corporate Manslaughter and Corporate Homicide Bill,CD:2006-12-04:10,http://data.parliament.uk/resources/103687
aye,2006-11-27,,Treasury and Work and Pensions,CD:2006-11-27:3,http://data.parliament.uk/resources/103680
aye,2006-11-23,,Debate on the Address,CD:2006-11-23:2,http://data.parliament.uk/resources/103679
aye,2006-11-07,,Legislative and Regulatory Reform Bill,CD:2006-11-07:343,http://data.parliament.uk/resources/103677
aye,2006-10-31,,Termination of Pregnancy,CD:2006-10-31:329,http://data.parliament.uk/resources/103663
aye,2006-10-31,,Iraq,CD:2006-10-31:330,http://data.parliament.uk/resources/103664
aye,2006-10-23,,Safeguarding Vulnerable Groups Bill,CD:2006-10-23:319,http://data.parliament.uk/resources/103653
aye,2006-10-19,,Companies Bill,CD:2006-10-19:316,http://data.parliament.uk/resources/103650
aye,2006-10-19,,Companies Bill,CD:2006-10-19:317,http://data.parliament.uk/resources/103651
aye,2006-10-19,,Companies Bill,CD:2006-10-19:318,http://data.parliament.uk/resources/103652
aye,2006-10-18,,Liability for Suicide,CD:2006-10-18:313,http://data.parliament.uk/resources/103647
aye,2006-10-18,,Liability for Suicide,CD:2006-10-18:315,http://data.parliament.uk/resources/103649
aye,2006-10-17,,Gambling Act 2005 (Amendment),CD:2006-10-17:309,http://data.parliament.uk/resources/103643
aye,2006-10-17,,Gambling Act 2005 (Amendment),CD:2006-10-17:310,http://data.parliament.uk/resources/103644
aye,2006-10-16,,Post Office,CD:2006-10-16:304,http://data.parliament.uk/resources/103638
aye,2006-10-11,,NHS Workforce and Service Development,CD:2006-10-11:301,http://data.parliament.uk/resources/103635
aye,2006-10-09,,Road Safety Bill,CD:2006-10-09:296,http://data.parliament.uk/resources/103630
aye,2006-10-09,,Road Safety Bill,CD:2006-10-09:297,http://data.parliament.uk/resources/103631
aye,2006-10-09,,Raod Safety Bill,CD:2006-10-09:298,http://data.parliament.uk/resources/103632
aye,2006-07-19,,Home Information Packs,CD:2006-07-19:294,http://data.parliament.uk/resources/103628
aye,2006-07-12,,UK-US Extradition Treaty,CD:2006-07-12:284,http://data.parliament.uk/resources/103618
aye,2006-07-10,,Broadcasting,CD:2006-07-10:283,http://data.parliament.uk/resources/103617
aye,2006-07-05,,Motion on the Summer Adjournment,CD:2006-07-05:278,http://data.parliament.uk/resources/103612
aye,2006-07-05,,Finance (No. 2) Bill,CD:2006-07-05:279,http://data.parliament.uk/resources/103613
aye,2006-07-05,,Finance (No. 2) Bill,CD:2006-07-05:280,http://data.parliament.uk/resources/103614
aye,2006-07-05,,Finance (No. 2) Bill,CD:2006-07-05:281,http://data.parliament.uk/resources/103615
aye,2006-07-04,,Finance (No. 2) Bill,CD:2006-07-04:272,http://data.parliament.uk/resources/103606
aye,2006-07-04,,Finance (No. 2) Bill,CD:2006-07-04:273,http://data.parliament.uk/resources/103607
aye,2006-07-04,,Finance (No. 2) Bill,CD:2006-07-04:274,http://data.parliament.uk/resources/103608
aye,2006-07-04,,Finance (No. 2) Bill,CD:2006-07-04:276,http://data.parliament.uk/resources/103610
aye,2006-06-21,,BBC,CD:2006-06-21:269,http://data.parliament.uk/resources/103603
aye,2006-06-21,,Planning,CD:2006-06-21:270,http://data.parliament.uk/resources/103604
aye,2006-06-20,,Children and Adoption Bill,CD:2006-06-20:265,http://data.parliament.uk/resources/103599
aye,2006-06-20,,Children and Adoption Bill,CD:2006-06-20:266,http://data.parliament.uk/resources/103600
aye,2006-06-20,,Children and Adoption Bill,CD:2006-06-20:267,http://data.parliament.uk/resources/103601
aye,2006-06-13,,Electoral Administration Bill,CD:2006-06-13:259,http://data.parliament.uk/resources/103593
aye,2006-06-07,,Tax Credits,CD:2006-06-07:257,http://data.parliament.uk/resources/103591
aye,2006-05-24,,Education and Inspections Bill,CD:2006-05-24:250,http://data.parliament.uk/resources/103584
aye,2006-05-24,,Education and Inspections Bill,CD:2006-05-24:254,http://data.parliament.uk/resources/103588
aye,2006-05-23,,Education and Inspections Bill,CD:2006-05-23:248,http://data.parliament.uk/resources/103582
aye,2006-05-23,,Education and Inspections Bill,CD:2006-05-23:249,http://data.parliament.uk/resources/103583
aye,2006-05-16,,Legislative and Regulatory Reform Bill,CD:2006-05-16:235,http://data.parliament.uk/resources/103569
aye,2006-05-16,,Legislative and Regulatory Reform Bill,CD:2006-05-16:236,http://data.parliament.uk/resources/103570
aye,2006-05-16,,Legislative and Regulatory Reform Bill,CD:2006-05-16:238,http://data.parliament.uk/resources/103572
aye,2006-05-16,,Legislative and Regulatory Reform Bill,CD:2006-05-16:239,http://data.parliament.uk/resources/103573
aye,2006-05-16,,Legislative and Regulatory Reform Bill,CD:2006-05-16:240,http://data.parliament.uk/resources/103574
aye,2006-05-15,,Legislative and Regulatory Reform Bill,CD:2006-05-15:231,http://data.parliament.uk/resources/103565
aye,2006-05-15,,Legislative and Regulatory Reform Bill,CD:2006-05-15:232,http://data.parliament.uk/resources/103566
aye,2006-05-15,,Legislative and Regulatory Reform Bill,CD:2006-05-15:234,http://data.parliament.uk/resources/103568
aye,2006-05-10,,Police and Justice Bill,CD:2006-05-10:227,http://data.parliament.uk/resources/103561
aye,2006-05-10,,Police and Justice Bill,CD:2006-05-10:228,http://data.parliament.uk/resources/103562
aye,2006-05-10,,Police and Justice Bill,CD:2006-05-10:229,http://data.parliament.uk/resources/103563
aye,2006-05-09,,Management of the National Health Service,CD:2006-05-09:225,http://data.parliament.uk/resources/103559
aye,2006-04-24,,Finance (No. 2) Bill,CD:2006-04-24:214,http://data.parliament.uk/resources/103548
aye,2006-03-29,,Natural Environment and Rural Communities Bill,CD:2006-03-29:206,http://data.parliament.uk/resources/103540
aye,2006-03-14,,Animal Welfare Bill,CD:2006-03-14:189,http://data.parliament.uk/resources/103523
aye,2006-03-14,,Animal Welfare Bill,CD:2006-03-14:190,http://data.parliament.uk/resources/103524
aye,2006-03-14,,Animal Welfare Bill,CD:2006-03-14:191,http://data.parliament.uk/resources/103525
aye,2006-03-01,,Dentistry,CD:2006-03-01:182,http://data.parliament.uk/resources/103516
aye,2006-03-01,,Cancer Services,CD:2006-03-01:183,http://data.parliament.uk/resources/103517
aye,2006-02-28,,Government of Wales Bill,CD:2006-02-28:176,http://data.parliament.uk/resources/103510
aye,2006-02-28,,Government of Wales Bill,CD:2006-02-28:177,http://data.parliament.uk/resources/103511
aye,2006-02-28,,Government of Wales Bill,CD:2006-02-28:179,http://data.parliament.uk/resources/103513
aye,2006-02-27,,Government of Wales Bill,CD:2006-02-27:172,http://data.parliament.uk/resources/103506
aye,2006-02-27,,Government of Wales Bill,CD:2006-02-27:173,http://data.parliament.uk/resources/103507
aye,2006-02-27,,Government of Wales Bill,CD:2006-02-27:174,http://data.parliament.uk/resources/103508
aye,2006-02-27,,Government of Wales Bill,CD:2006-02-27:175,http://data.parliament.uk/resources/103509
aye,2006-02-07,,Mental Health Services,CD:2006-02-07:151,http://data.parliament.uk/resources/103485
aye,2006-02-07,,NHS Reorganisation,CD:2006-02-07:152,http://data.parliament.uk/resources/103486
aye,2006-02-01,,Police Amalgamations,CD:2006-02-01:149,http://data.parliament.uk/resources/103483
aye,2006-02-01,,GovernmentŸs 10-year Transport Plan,CD:2006-02-01:150,http://data.parliament.uk/resources/103484
aye,2006-01-30,,Government of Wales Bill (Committee of the whole house),CD:2006-01-30:146,http://data.parliament.uk/resources/103480
aye,2006-01-26,,Criminal Defence Service Bill [Lords],CD:2006-01-26:144,http://data.parliament.uk/resources/103478
aye,2006-01-24,,Government of Wales Bill (Committee of the whole house),CD:2006-01-24:138,http://data.parliament.uk/resources/103472
aye,2006-01-24,,Government of Wales Bill (Committee of the whole house),CD:2006-01-24:139,http://data.parliament.uk/resources/103473
aye,2006-01-24,,Government of Wales Bill (Committee of the whole house),CD:2006-01-24:142,http://data.parliament.uk/resources/103476
aye,2006-01-23,,Government of Wales Bill (Committee of the whole house),CD:2006-01-23:135,http://data.parliament.uk/resources/103469
aye,2006-01-23,,Government of Wales Bill (Committee of the whole house),CD:2006-01-23:136,http://data.parliament.uk/resources/103470
aye,2006-01-19,,National Lottery Bill,CD:2006-01-19:129,http://data.parliament.uk/resources/103463
aye,2006-01-19,,National Lottery Bill,CD:2006-01-19:130,http://data.parliament.uk/resources/103464
aye,2006-01-19,,National Lottery Bill,CD:2006-01-19:131,http://data.parliament.uk/resources/103465
aye,2006-01-18,,Work and Families Bill,CD:2006-01-18:128,http://data.parliament.uk/resources/103462
aye,2006-01-11,,Electoral Administration Bill,CD:2006-01-11:120,http://data.parliament.uk/resources/103454
aye,2006-01-11,,Electoral Administration Bill,CD:2006-01-11:121,http://data.parliament.uk/resources/103455
aye,2006-01-11,,Electoral Administration Bill,CD:2006-01-11:122,http://data.parliament.uk/resources/103456
aye,2006-01-09,,Government of Wales Bill,CD:2006-01-09:119,http://data.parliament.uk/resources/103453
aye,2005-12-06,,London Olympics Bill,CD:2005-12-06:115,http://data.parliament.uk/resources/103449
aye,2005-11-23,,Northern Ireland (Offences) Bill,CD:2005-11-23:107,http://data.parliament.uk/resources/103441
aye,2005-11-22,,Welfare Reform and Incapacity Benefit,CD:2005-11-22:104,http://data.parliament.uk/resources/103438
aye,2005-11-22,,Climate Change,CD:2005-11-22:105,http://data.parliament.uk/resources/103439
aye,2005-11-16,,"Immigration, Asylum and Nationality Bill",CD:2005-11-16:97,http://data.parliament.uk/resources/103431
aye,2005-11-16,,"Immigration, Asylum and Nationality Bill",CD:2005-11-16:102,http://data.parliament.uk/resources/103436
aye,2005-11-15,,NHS Finance,CD:2005-11-15:93,http://data.parliament.uk/resources/103427
aye,2005-11-15,,Ministerial Code,CD:2005-11-15:95,http://data.parliament.uk/resources/103429
aye,2005-11-14,,Violent Crime Reduction Bill,CD:2005-11-14:89,http://data.parliament.uk/resources/103423
aye,2005-11-14,,Violent Crime Reduction Bill,CD:2005-11-14:90,http://data.parliament.uk/resources/103424
aye,2005-11-14,,Violent Crime Reduction Bill,CD:2005-11-14:91,http://data.parliament.uk/resources/103425
aye,2005-11-14,,Violent Crime Reduction Bill,CD:2005-11-14:92,http://data.parliament.uk/resources/103426
aye,2005-11-09,,Terrorism Bill,CD:2005-11-09:85,http://data.parliament.uk/resources/103419
aye,2005-11-08,,Electoral Administration Bill,CD:2005-11-08:81,http://data.parliament.uk/resources/103415
aye,2005-11-08,,Electoral Administration Bill,CD:2005-11-08:82,http://data.parliament.uk/resources/103416
aye,2005-11-07,,Council Tax (New Valuation Lists for England) Bill,CD:2005-11-07:79,http://data.parliament.uk/resources/103413
aye,2005-11-03,,Terrorism Bill,CD:2005-11-03:77,http://data.parliament.uk/resources/103411
aye,2005-11-02,,Terrorism Bill,CD:2005-11-02:74,http://data.parliament.uk/resources/103408
aye,2005-10-26,,Terrorism Bill,CD:2005-10-26:70,http://data.parliament.uk/resources/103404
aye,2005-10-25,,Electoral Administration Bill,CD:2005-10-25:69,http://data.parliament.uk/resources/103403
aye,2005-10-24,,Railtrack,CD:2005-10-24:65,http://data.parliament.uk/resources/103399
aye,2005-10-24,,Licensing Laws,CD:2005-10-24:67,http://data.parliament.uk/resources/103401
aye,2005-10-18,,Identity Cards Bill,CD:2005-10-18:56,http://data.parliament.uk/resources/103390
aye,2005-10-18,,Identity Cards Bill,CD:2005-10-18:57,http://data.parliament.uk/resources/103391
aye,2005-10-18,,Identity Cards Bill,CD:2005-10-18:58,http://data.parliament.uk/resources/103392
aye,2005-10-18,,Identity Cards Bill,CD:2005-10-18:59,http://data.parliament.uk/resources/103393
aye,2005-10-11,,Natural Environment and Rural Communities Bill,CD:2005-10-11:51,http://data.parliament.uk/resources/103385
aye,2005-10-11,,Natural Environment and Rural Communities Bill,CD:2005-10-11:52,http://data.parliament.uk/resources/103386
aye,2005-10-10,,Civil Aviation Bill,CD:2005-10-10:48,http://data.parliament.uk/resources/103382
aye,2005-10-10,,Civil Aviation Bill,CD:2005-10-10:50,http://data.parliament.uk/resources/103384
aye,2005-07-19,,Crossrail Bill,CD:2005-07-19:44,http://data.parliament.uk/resources/103378
aye,2005-07-14,,Consumer Credit Bill,CD:2005-07-14:43,http://data.parliament.uk/resources/103377
aye,2005-07-13,,Administration Committee,CD:2005-07-13:39,http://data.parliament.uk/resources/103373
aye,2005-07-13,,Administration Committee,CD:2005-07-13:41,http://data.parliament.uk/resources/103375
aye,2005-07-13,,Administration Committee,CD:2005-07-13:42,http://data.parliament.uk/resources/103376
aye,2005-07-12,,Licensing Act 2003,CD:2005-07-12:37,http://data.parliament.uk/resources/103371
aye,2005-07-11,,Racial and Religious Hatred Bill,CD:2005-07-11:34,http://data.parliament.uk/resources/103368
aye,2005-07-04,,Local Taxation,CD:2005-07-04:25,http://data.parliament.uk/resources/103359
aye,2005-07-04,,Government Regulation,CD:2005-07-04:27,http://data.parliament.uk/resources/103361
aye,2005-06-21,,Racial and Religious Hatred Bill,CD:2005-06-21:14,http://data.parliament.uk/resources/103348
aye,2005-06-14,,National Lottery Bill,CD:2005-06-14:12,http://data.parliament.uk/resources/103346
aye,2005-06-13,,Finance Bill,CD:2005-06-13:9,http://data.parliament.uk/resources/103343
aye,2005-06-13,,Finance Bill,CD:2005-06-13:10,http://data.parliament.uk/resources/103344
aye,2005-06-06,,Natural Environment and Rural Communities Bill,CD:2005-06-06:5,http://data.parliament.uk/resources/103339
aye,2005-05-24,,Health and Education,CD:2005-05-24:1,http://data.parliament.uk/resources/103335
aye,2005-04-05,,Mental Capacity Bill,CD:2005-04-05:151,http://data.parliament.uk/resources/103330
aye,2005-03-10,,Support For Members Who Have Chosen Not To Take Their Seats,CD:2005-03-10:129,http://data.parliament.uk/resources/103308
aye,2005-03-10,,Support For Members Who Have Chosen Not To Take Their Seats,CD:2005-03-10:130,http://data.parliament.uk/resources/103309
aye,2005-03-08,,Road Safety Bill,CD:2005-03-08:115,http://data.parliament.uk/resources/103294
aye,2005-03-08,,Road Safety Bill,CD:2005-03-08:116,http://data.parliament.uk/resources/103295
aye,2005-03-08,,Road Safety Bill,CD:2005-03-08:117,http://data.parliament.uk/resources/103296
aye,2005-03-01,,Constitutional Reform Bill [Lords],CD:2005-03-01:106,http://data.parliament.uk/resources/103285
aye,2005-03-01,,Constitutional Reform Bill [Lords],CD:2005-03-01:107,http://data.parliament.uk/resources/103286
aye,2005-02-28,,Prevention of Terrorism Bill,CD:2005-02-28:101,http://data.parliament.uk/resources/103280
aye,2005-02-28,,Prevention of Terrorism Bill,CD:2005-02-28:102,http://data.parliament.uk/resources/103281
aye,2005-02-23,,Prevention of Terrorism Bill,CD:2005-02-23:93,http://data.parliament.uk/resources/103272
aye,2005-02-22,,Drugs Bill,CD:2005-02-22:92,http://data.parliament.uk/resources/103271
aye,2005-02-21,,Clean Neighbourhoods and Environment Bill,CD:2005-02-21:87,http://data.parliament.uk/resources/103266
aye,2005-02-21,,Clean Neighbourhoods and Environment Bill,CD:2005-02-21:89,http://data.parliament.uk/resources/103268
aye,2005-02-21,,Clean Neighbourhoods and Environment Bill,CD:2005-02-21:90,http://data.parliament.uk/resources/103269
aye,2005-02-10,,Identity Cards Bill,CD:2005-02-10:81,http://data.parliament.uk/resources/103260
aye,2005-02-10,,Identity Cards Bill,CD:2005-02-10:82,http://data.parliament.uk/resources/103261
aye,2005-02-10,,Identity Cards Bill,CD:2005-02-10:83,http://data.parliament.uk/resources/103262
aye,2005-02-09,,European Union Bill,CD:2005-02-09:77,http://data.parliament.uk/resources/103256
aye,2005-02-07,,Serious Organised Crime and Police Bill,CD:2005-02-07:69,http://data.parliament.uk/resources/103248
aye,2005-02-07,,Serious Organised Crime and Police Bill,CD:2005-02-07:72,http://data.parliament.uk/resources/103251
aye,2005-02-07,,Serious Organised Crime and Police Bill,CD:2005-02-07:74,http://data.parliament.uk/resources/103253
aye,2005-02-04,,Criminal Law (Amendment) (Householder Protection) Bill,CD:2005-02-04:67,http://data.parliament.uk/resources/103246
aye,2005-02-04,,Criminal Law (Amendment) (Householder Protection) Bill,CD:2005-02-04:68,http://data.parliament.uk/resources/103247
aye,2005-02-03,,Child Benefit Bill,CD:2005-02-03:66,http://data.parliament.uk/resources/103245
aye,2005-02-01,,Constitutional Reform Bill [Lords],CD:2005-02-01:61,http://data.parliament.uk/resources/103240
aye,2005-02-01,,Constitutional Reform Bill [Lords],CD:2005-02-01:63,http://data.parliament.uk/resources/103242
aye,2005-01-31,,Constitutional Reform Bill [Lords],CD:2005-01-31:57,http://data.parliament.uk/resources/103236
aye,2005-01-31,,Constitutional Reform Bill [Lords],CD:2005-01-31:58,http://data.parliament.uk/resources/103237
aye,2005-01-27,,Railways Bill,CD:2005-01-27:52,http://data.parliament.uk/resources/103231
aye,2005-01-27,,Railways Bill,CD:2005-01-27:53,http://data.parliament.uk/resources/103232
aye,2005-01-25,,Licensing Act 2003,CD:2005-01-25:44,http://data.parliament.uk/resources/103222
aye,2005-01-25,,Food Supplements Directive,CD:2005-01-25:45,http://data.parliament.uk/resources/103223
aye,2005-01-24,,Gambling Bill,CD:2005-01-24:38,http://data.parliament.uk/resources/103216
aye,2005-01-24,,Gambling Bill,CD:2005-01-24:39,http://data.parliament.uk/resources/103217
aye,2005-01-24,,Gambling Bill,CD:2005-01-24:40,http://data.parliament.uk/resources/103218
aye,2005-01-24,,Gambling Bill,CD:2005-01-24:41,http://data.parliament.uk/resources/103219
aye,2005-01-24,,Gambling Bill,CD:2005-01-24:42,http://data.parliament.uk/resources/103220
aye,2005-01-10,,Clean Neighbourhoods and Environment Bill,CD:2005-01-10:27,http://data.parliament.uk/resources/103205
aye,2004-12-20,,Identity Cards Bill,CD:2004-12-20:24,http://data.parliament.uk/resources/103202
aye,2004-12-16,,School Transport Bill,CD:2004-12-16:19,http://data.parliament.uk/resources/103197
aye,2004-12-16,,School Transport Bill,CD:2004-12-16:20,http://data.parliament.uk/resources/103198
aye,2004-12-14,,Mental Capacity Bill,CD:2004-12-14:11,http://data.parliament.uk/resources/103189
aye,2004-12-14,,Mental Capacity Bill,CD:2004-12-14:12,http://data.parliament.uk/resources/103190
aye,2004-12-14,,Mental Capacity Bill,CD:2004-12-14:14,http://data.parliament.uk/resources/103192
aye,2004-12-14,,Mental Capacity Bill,CD:2004-12-14:16,http://data.parliament.uk/resources/103194
aye,2004-12-13,,School Discipline,CD:2004-12-13:9,http://data.parliament.uk/resources/103187
aye,2004-12-13,,Family Justice,CD:2004-12-13:10,http://data.parliament.uk/resources/103188
aye,2004-12-06,,Railways Bill,CD:2004-12-06:5,http://data.parliament.uk/resources/103183
aye,2004-11-30,,Health and Education,CD:2004-11-30:1,http://data.parliament.uk/resources/103179
